product_name,category,price,offer,allergens,diet_labels,stock_status,customer_rating,Keto,Gluten-Free,Low Sugar,Vegan,None,Eggs,Milk,Nuts,Wheat,Soy,No-Allergens,rating_category,category_encoded,offer_encoded,stock_status_encoded,rating_encoded
Product_557,Bakery,21.31,$2 off,"None, Soy",Low Sugar,In Stock,4.1,0,0,1,0,0,0,0,0,0,1,0,Good,0,0,0,2
Product_558,Dairy,2.14,Clearance,Wheat,None,In Stock,3.7,0,0,0,0,1,0,0,0,1,0,0,Good,2,3,0,2
Product_559,Seafood,15.0,Clearance,No-Allergens,"None, Gluten-Free",In Stock,2.6,0,1,0,0,1,0,0,0,0,0,1,Poor,8,3,0,3
Product_560,Snacks,17.89,Clearance,No-Allergens,None,In Stock,2.9,0,0,0,0,1,0,0,0,0,0,1,Poor,9,3,0,3
Product_561,Seafood,11.08,Buy 1 Get 1,No-Allergens,None,Low Stock,3.7,0,0,0,0,1,0,0,0,0,0,1,Good,8,2,1,2
Product_562,Dairy,3.39,No-Offer,No-Allergens,Gluten-Free,In Stock,3.8,0,1,0,0,0,0,0,0,0,0,1,Good,2,4,0,2
Product_563,Produce,24.31,Clearance,No-Allergens,None,In Stock,4.2,0,0,0,0,1,0,0,0,0,0,1,Good,7,3,0,2
Product_564,Frozen Foods,19.64,Clearance,"Soy, Wheat",None,Low Stock,3.6,0,0,0,0,1,0,0,0,1,1,0,Average,3,3,1,0
Product_565,Meat,13.91,Clearance,No-Allergens,None,In Stock,2.9,0,0,0,0,1,0,0,0,0,0,1,Poor,4,3,0,3
Product_566,Personal Care,19.32,$2 off,No-Allergens,None,In Stock,4.7,0,0,0,0,1,0,0,0,0,0,1,Excellent,6,0,0,1
Product_567,Dairy,12.54,10% off,No-Allergens,None,In Stock,4.5,0,0,0,0,1,0,0,0,0,0,1,Very Good,2,1,0,4
Product_568,Meat,4.41,10% off,No-Allergens,None,In Stock,4.0,0,0,0,0,1,0,0,0,0,0,1,Good,4,1,0,2
Product_569,Seafood,21.6,10% off,No-Allergens,None,In Stock,3.4,0,0,0,0,1,0,0,0,0,0,1,Average,8,1,0,0
Product_570,Personal Care,3.92,Buy 1 Get 1,No-Allergens,None,In Stock,4.6,0,0,0,0,1,0,0,0,0,0,1,Very Good,6,2,0,4
Product_571,Snacks,2.45,Buy 1 Get 1,No-Allergens,None,In Stock,2.6,0,0,0,0,1,0,0,0,0,0,1,Poor,9,2,0,3
Product_572,Beverages,9.23,No-Offer,Nuts,"Gluten-Free, Low Sugar",In Stock,4.0,0,1,1,0,0,0,0,1,0,0,0,Good,1,4,0,2
Product_573,Pantry,13.93,Buy 1 Get 1,No-Allergens,None,In Stock,3.4,0,0,0,0,1,0,0,0,0,0,1,Average,5,2,0,0
Product_574,Dairy,11.52,Buy 1 Get 1,Wheat,None,In Stock,4.8,0,0,0,0,1,0,0,0,1,0,0,Excellent,2,2,0,1
Product_575,Pantry,19.04,$2 off,No-Allergens,None,In Stock,4.6,0,0,0,0,1,0,0,0,0,0,1,Very Good,5,0,0,4
Product_576,Frozen Foods,16.67,Clearance,No-Allergens,"Gluten-Free, Low Sugar",In Stock,4.8,0,1,1,0,0,0,0,0,0,0,1,Excellent,3,3,0,1
Product_577,Frozen Foods,14.29,10% off,Nuts,"Low Sugar, None",Low Stock,2.5,0,0,1,0,1,0,0,1,0,0,0,Poor,3,1,1,3
Product_578,Pantry,6.82,10% off,No-Allergens,None,In Stock,2.7,0,0,0,0,1,0,0,0,0,0,1,Poor,5,1,0,3
Product_579,Snacks,13.79,Buy 1 Get 1,No-Allergens,Gluten-Free,Low Stock,3.4,0,1,0,0,0,0,0,0,0,0,1,Average,9,2,1,0
Product_580,Seafood,8.05,No-Offer,No-Allergens,None,In Stock,4.1,0,0,0,0,1,0,0,0,0,0,1,Good,8,4,0,2
Product_581,Dairy,22.18,Clearance,No-Allergens,None,Out of Stock,4.2,0,0,0,0,1,0,0,0,0,0,1,Good,2,3,2,2
Product_582,Dairy,2.11,No-Offer,No-Allergens,None,In Stock,3.8,0,0,0,0,1,0,0,0,0,0,1,Good,2,4,0,2
Product_583,Snacks,15.67,No-Offer,No-Allergens,None,In Stock,3.6,0,0,0,0,1,0,0,0,0,0,1,Average,9,4,0,0
Product_584,Bakery,22.38,Buy 1 Get 1,No-Allergens,None,In Stock,4.7,0,0,0,0,1,0,0,0,0,0,1,Excellent,0,2,0,1
Product_585,Meat,6.39,$2 off,No-Allergens,"None, Vegan",In Stock,4.6,0,0,0,1,1,0,0,0,0,0,1,Very Good,4,0,0,4
Product_586,Frozen Foods,3.69,No-Offer,No-Allergens,"Low Sugar, None",In Stock,4.7,0,0,1,0,1,0,0,0,0,0,1,Excellent,3,4,0,1
Product_587,Meat,9.25,10% off,"Milk, Soy",None,In Stock,4.4,0,0,0,0,1,0,1,0,0,1,0,Very Good,4,1,0,4
Product_588,Produce,2.11,No-Offer,No-Allergens,None,Low Stock,3.2,0,0,0,0,1,0,0,0,0,0,1,Average,7,4,1,0
Product_589,Snacks,4.16,10% off,No-Allergens,None,In Stock,3.5,0,0,0,0,1,0,0,0,0,0,1,Average,9,1,0,0
Product_590,Beverages,3.97,Buy 1 Get 1,Soy,None,Low Stock,4.2,0,0,0,0,1,0,0,0,0,1,0,Good,1,2,1,2
Product_591,Bakery,10.22,10% off,No-Allergens,None,Low Stock,4.3,0,0,0,0,1,0,0,0,0,0,1,Very Good,0,1,1,4
Product_592,Frozen Foods,17.29,No-Offer,Eggs,None,In Stock,2.9,0,0,0,0,1,1,0,0,0,0,0,Poor,3,4,0,3
Product_593,Pantry,22.82,$2 off,Wheat,None,Low Stock,5.0,0,0,0,0,1,0,0,0,1,0,0,Excellent,5,0,1,1
Product_594,Pantry,11.77,10% off,No-Allergens,None,In Stock,4.3,0,0,0,0,1,0,0,0,0,0,1,Very Good,5,1,0,4
Product_595,Seafood,10.48,Buy 1 Get 1,"Soy, None",None,In Stock,3.0,0,0,0,0,1,0,0,0,0,1,0,Poor,8,2,0,3
Product_596,Pantry,19.56,Buy 1 Get 1,No-Allergens,None,In Stock,3.8,0,0,0,0,1,0,0,0,0,0,1,Good,5,2,0,2
Product_597,Bakery,6.15,Clearance,No-Allergens,None,In Stock,4.1,0,0,0,0,1,0,0,0,0,0,1,Good,0,3,0,2
Product_598,Pantry,11.2,$2 off,No-Allergens,Vegan,In Stock,2.9,0,0,0,1,0,0,0,0,0,0,1,Poor,5,0,0,3
Product_599,Dairy,18.04,10% off,No-Allergens,Vegan,In Stock,4.6,0,0,0,1,0,0,0,0,0,0,1,Very Good,2,1,0,4
Product_600,Meat,11.41,$2 off,No-Allergens,None,In Stock,2.6,0,0,0,0,1,0,0,0,0,0,1,Poor,4,0,0,3
Product_601,Produce,24.55,10% off,Milk,None,Out of Stock,2.9,0,0,0,0,1,0,1,0,0,0,0,Poor,7,1,2,3
Product_602,Beverages,15.97,$2 off,No-Allergens,None,Low Stock,2.9,0,0,0,0,1,0,0,0,0,0,1,Poor,1,0,1,3
Product_603,Beverages,17.84,10% off,No-Allergens,None,In Stock,4.3,0,0,0,0,1,0,0,0,0,0,1,Very Good,1,1,0,4
Product_604,Beverages,9.11,10% off,"Wheat, Milk",None,In Stock,4.9,0,0,0,0,1,0,1,0,1,0,0,Excellent,1,1,0,1
Product_605,Personal Care,7.31,Clearance,No-Allergens,None,In Stock,4.1,0,0,0,0,1,0,0,0,0,0,1,Good,6,3,0,2
Product_606,Seafood,13.03,Clearance,Nuts,Gluten-Free,In Stock,4.8,0,1,0,0,0,0,0,1,0,0,0,Excellent,8,3,0,1
Product_607,Pantry,21.41,No-Offer,"Eggs, Wheat",None,Low Stock,2.9,0,0,0,0,1,1,0,0,1,0,0,Poor,5,4,1,3
Product_608,Pantry,11.53,10% off,"Eggs, Nuts",None,Out of Stock,2.5,0,0,0,0,1,1,0,1,0,0,0,Poor,5,1,2,3
Product_609,Seafood,17.75,No-Offer,No-Allergens,None,Low Stock,4.5,0,0,0,0,1,0,0,0,0,0,1,Very Good,8,4,1,4
Product_610,Beverages,9.55,$2 off,Eggs,None,In Stock,3.8,0,0,0,0,1,1,0,0,0,0,0,Good,1,0,0,2
Product_611,Bakery,5.96,10% off,No-Allergens,"Vegan, Gluten-Free",Low Stock,4.5,0,1,0,1,0,0,0,0,0,0,1,Very Good,0,1,1,4
Product_612,Produce,15.22,Buy 1 Get 1,No-Allergens,Keto,In Stock,4.8,1,0,0,0,0,0,0,0,0,0,1,Excellent,7,2,0,1
Product_613,Seafood,4.6,Buy 1 Get 1,Wheat,None,In Stock,4.3,0,0,0,0,1,0,0,0,1,0,0,Very Good,8,2,0,4
Product_614,Pantry,12.3,10% off,No-Allergens,None,In Stock,4.0,0,0,0,0,1,0,0,0,0,0,1,Good,5,1,0,2
Product_615,Frozen Foods,7.3,10% off,No-Allergens,None,In Stock,4.6,0,0,0,0,1,0,0,0,0,0,1,Very Good,3,1,0,4
Product_616,Personal Care,23.36,Buy 1 Get 1,No-Allergens,None,Low Stock,2.7,0,0,0,0,1,0,0,0,0,0,1,Poor,6,2,1,3
Product_617,Seafood,9.59,Buy 1 Get 1,No-Allergens,None,In Stock,4.4,0,0,0,0,1,0,0,0,0,0,1,Very Good,8,2,0,4
Product_618,Frozen Foods,20.17,$2 off,Eggs,None,Low Stock,2.6,0,0,0,0,1,1,0,0,0,0,0,Poor,3,0,1,3
Product_619,Bakery,7.15,10% off,No-Allergens,Keto,Out of Stock,4.0,1,0,0,0,0,0,0,0,0,0,1,Good,0,1,2,2
Product_620,Produce,10.78,No-Offer,No-Allergens,None,In Stock,4.9,0,0,0,0,1,0,0,0,0,0,1,Excellent,7,4,0,1
Product_621,Produce,21.64,No-Offer,"Wheat, Nuts",None,In Stock,4.8,0,0,0,0,1,0,0,1,1,0,0,Excellent,7,4,0,1
Product_622,Bakery,23.3,$2 off,No-Allergens,Gluten-Free,In Stock,3.9,0,1,0,0,0,0,0,0,0,0,1,Good,0,0,0,2
Product_623,Bakery,1.28,$2 off,"Nuts, Eggs",None,Low Stock,4.1,0,0,0,0,1,1,0,1,0,0,0,Good,0,0,1,2
Product_624,Snacks,17.29,$2 off,No-Allergens,Low Sugar,In Stock,4.4,0,0,1,0,0,0,0,0,0,0,1,Very Good,9,0,0,4
Product_625,Pantry,8.34,10% off,No-Allergens,None,In Stock,3.6,0,0,0,0,1,0,0,0,0,0,1,Average,5,1,0,0
Product_626,Bakery,14.84,Clearance,No-Allergens,None,In Stock,2.9,0,0,0,0,1,0,0,0,0,0,1,Poor,0,3,0,3
Product_627,Dairy,10.95,No-Offer,No-Allergens,Vegan,In Stock,4.4,0,0,0,1,0,0,0,0,0,0,1,Very Good,2,4,0,4
Product_628,Beverages,1.18,No-Offer,No-Allergens,None,In Stock,3.6,0,0,0,0,1,0,0,0,0,0,1,Average,1,4,0,0
Product_629,Meat,20.35,10% off,No-Allergens,None,In Stock,3.2,0,0,0,0,1,0,0,0,0,0,1,Average,4,1,0,0
Product_630,Produce,6.06,Clearance,"Wheat, Eggs",None,Out of Stock,3.5,0,0,0,0,1,1,0,0,1,0,0,Average,7,3,2,0
Product_631,Seafood,4.87,10% off,No-Allergens,None,Low Stock,3.7,0,0,0,0,1,0,0,0,0,0,1,Good,8,1,1,2
Product_632,Bakery,10.4,Buy 1 Get 1,No-Allergens,None,In Stock,2.9,0,0,0,0,1,0,0,0,0,0,1,Poor,0,2,0,3
Product_633,Dairy,11.1,10% off,Eggs,None,In Stock,3.1,0,0,0,0,1,1,0,0,0,0,0,Average,2,1,0,0
Product_634,Personal Care,17.01,Buy 1 Get 1,No-Allergens,None,In Stock,3.6,0,0,0,0,1,0,0,0,0,0,1,Average,6,2,0,0
Product_635,Dairy,9.3,No-Offer,No-Allergens,None,In Stock,3.4,0,0,0,0,1,0,0,0,0,0,1,Average,2,4,0,0
Product_636,Produce,16.49,Clearance,No-Allergens,"Vegan, Gluten-Free",In Stock,3.8,0,1,0,1,0,0,0,0,0,0,1,Good,7,3,0,2
Product_637,Personal Care,23.35,No-Offer,No-Allergens,None,In Stock,3.1,0,0,0,0,1,0,0,0,0,0,1,Average,6,4,0,0
Product_638,Beverages,10.37,No-Offer,No-Allergens,"Vegan, None",In Stock,3.6,0,0,0,1,1,0,0,0,0,0,1,Average,1,4,0,0
Product_639,Beverages,7.01,Clearance,No-Allergens,None,Low Stock,4.0,0,0,0,0,1,0,0,0,0,0,1,Good,1,3,1,2
Product_640,Personal Care,8.7,No-Offer,No-Allergens,"Vegan, Keto",In Stock,4.7,1,0,0,1,0,0,0,0,0,0,1,Excellent,6,4,0,1
Product_641,Seafood,16.92,No-Offer,No-Allergens,None,Low Stock,2.7,0,0,0,0,1,0,0,0,0,0,1,Poor,8,4,1,3
Product_642,Bakery,9.59,Buy 1 Get 1,No-Allergens,None,In Stock,4.3,0,0,0,0,1,0,0,0,0,0,1,Very Good,0,2,0,4
Product_643,Beverages,7.1,Buy 1 Get 1,No-Allergens,None,In Stock,3.2,0,0,0,0,1,0,0,0,0,0,1,Average,1,2,0,0
Product_644,Snacks,3.42,No-Offer,No-Allergens,None,In Stock,2.9,0,0,0,0,1,0,0,0,0,0,1,Poor,9,4,0,3
Product_645,Snacks,1.25,10% off,No-Allergens,None,In Stock,4.6,0,0,0,0,1,0,0,0,0,0,1,Very Good,9,1,0,4
Product_646,Snacks,13.46,No-Offer,No-Allergens,Keto,In Stock,3.8,1,0,0,0,0,0,0,0,0,0,1,Good,9,4,0,2
Product_647,Frozen Foods,23.02,10% off,No-Allergens,None,In Stock,4.7,0,0,0,0,1,0,0,0,0,0,1,Excellent,3,1,0,1
Product_648,Produce,6.32,Buy 1 Get 1,"Soy, Eggs",None,In Stock,3.8,0,0,0,0,1,1,0,0,0,1,0,Good,7,2,0,2
Product_649,Personal Care,13.34,No-Offer,No-Allergens,None,In Stock,4.9,0,0,0,0,1,0,0,0,0,0,1,Excellent,6,4,0,1
Product_650,Frozen Foods,18.56,Buy 1 Get 1,No-Allergens,None,Out of Stock,2.8,0,0,0,0,1,0,0,0,0,0,1,Poor,3,2,2,3
Product_651,Frozen Foods,21.79,No-Offer,No-Allergens,None,In Stock,3.8,0,0,0,0,1,0,0,0,0,0,1,Good,3,4,0,2
Product_652,Seafood,8.7,$2 off,No-Allergens,"Gluten-Free, Low Sugar",In Stock,3.6,0,1,1,0,0,0,0,0,0,0,1,Average,8,0,0,0
Product_653,Personal Care,18.02,10% off,No-Allergens,"Gluten-Free, Vegan",In Stock,3.8,0,1,0,1,0,0,0,0,0,0,1,Good,6,1,0,2
Product_654,Beverages,15.12,Buy 1 Get 1,No-Allergens,"Vegan, Low Sugar",In Stock,4.6,0,0,1,1,0,0,0,0,0,0,1,Very Good,1,2,0,4
Product_655,Snacks,15.36,No-Offer,No-Allergens,None,In Stock,5.0,0,0,0,0,1,0,0,0,0,0,1,Excellent,9,4,0,1
Product_656,Frozen Foods,24.6,Clearance,No-Allergens,None,In Stock,4.9,0,0,0,0,1,0,0,0,0,0,1,Excellent,3,3,0,1
Product_657,Meat,20.13,$2 off,No-Allergens,None,In Stock,4.4,0,0,0,0,1,0,0,0,0,0,1,Very Good,4,0,0,4
Product_658,Frozen Foods,19.3,10% off,No-Allergens,None,In Stock,4.9,0,0,0,0,1,0,0,0,0,0,1,Excellent,3,1,0,1
Product_659,Pantry,21.76,10% off,"Eggs, Soy",None,Out of Stock,2.6,0,0,0,0,1,1,0,0,0,1,0,Poor,5,1,2,3
Product_660,Meat,15.08,Buy 1 Get 1,Soy,"Gluten-Free, Keto",Out of Stock,3.6,1,1,0,0,0,0,0,0,0,1,0,Average,4,2,2,0
Product_661,Personal Care,10.82,10% off,No-Allergens,None,In Stock,4.2,0,0,0,0,1,0,0,0,0,0,1,Good,6,1,0,2
Product_662,Produce,4.55,$2 off,No-Allergens,"Vegan, Low Sugar",In Stock,2.8,0,0,1,1,0,0,0,0,0,0,1,Poor,7,0,0,3
Product_663,Meat,5.86,No-Offer,"Wheat, Nuts",None,Low Stock,3.0,0,0,0,0,1,0,0,1,1,0,0,Poor,4,4,1,3
Product_664,Seafood,1.65,Clearance,No-Allergens,Keto,Low Stock,2.6,1,0,0,0,0,0,0,0,0,0,1,Poor,8,3,1,3
Product_665,Dairy,9.44,Buy 1 Get 1,Milk,None,In Stock,4.6,0,0,0,0,1,0,1,0,0,0,0,Very Good,2,2,0,4
Product_666,Bakery,14.53,Clearance,No-Allergens,None,In Stock,5.0,0,0,0,0,1,0,0,0,0,0,1,Excellent,0,3,0,1
Product_667,Dairy,19.83,No-Offer,No-Allergens,None,In Stock,3.5,0,0,0,0,1,0,0,0,0,0,1,Average,2,4,0,0
Product_668,Seafood,19.73,$2 off,No-Allergens,None,In Stock,4.2,0,0,0,0,1,0,0,0,0,0,1,Good,8,0,0,2
Product_669,Beverages,3.09,$2 off,"Nuts, Eggs",None,In Stock,3.0,0,0,0,0,1,1,0,1,0,0,0,Poor,1,0,0,3
Product_670,Meat,21.76,10% off,No-Allergens,None,In Stock,4.7,0,0,0,0,1,0,0,0,0,0,1,Excellent,4,1,0,1
Product_671,Beverages,11.71,Clearance,No-Allergens,None,In Stock,4.6,0,0,0,0,1,0,0,0,0,0,1,Very Good,1,3,0,4
Product_672,Beverages,15.6,$2 off,No-Allergens,None,Out of Stock,3.9,0,0,0,0,1,0,0,0,0,0,1,Good,1,0,2,2
Product_673,Seafood,21.8,10% off,No-Allergens,"Low Sugar, None",In Stock,3.7,0,0,1,0,1,0,0,0,0,0,1,Good,8,1,0,2
Product_674,Frozen Foods,11.46,Clearance,No-Allergens,None,In Stock,3.5,0,0,0,0,1,0,0,0,0,0,1,Average,3,3,0,0
Product_675,Bakery,21.3,Clearance,No-Allergens,None,In Stock,4.5,0,0,0,0,1,0,0,0,0,0,1,Very Good,0,3,0,4
Product_676,Pantry,18.47,Clearance,No-Allergens,"None, Gluten-Free",In Stock,5.0,0,1,0,0,1,0,0,0,0,0,1,Excellent,5,3,0,1
Product_677,Pantry,4.62,No-Offer,"None, Nuts",None,In Stock,2.6,0,0,0,0,1,0,0,1,0,0,0,Poor,5,4,0,3
Product_678,Frozen Foods,17.76,No-Offer,No-Allergens,None,In Stock,3.4,0,0,0,0,1,0,0,0,0,0,1,Average,3,4,0,0
Product_679,Pantry,14.97,Clearance,No-Allergens,None,In Stock,3.1,0,0,0,0,1,0,0,0,0,0,1,Average,5,3,0,0
Product_680,Produce,19.06,Clearance,No-Allergens,None,Low Stock,2.7,0,0,0,0,1,0,0,0,0,0,1,Poor,7,3,1,3
Product_681,Beverages,3.57,No-Offer,No-Allergens,None,In Stock,2.8,0,0,0,0,1,0,0,0,0,0,1,Poor,1,4,0,3
Product_682,Pantry,19.02,No-Offer,No-Allergens,None,Out of Stock,2.5,0,0,0,0,1,0,0,0,0,0,1,Poor,5,4,2,3
Product_683,Produce,7.81,$2 off,"Eggs, Nuts",None,In Stock,4.5,0,0,0,0,1,1,0,1,0,0,0,Very Good,7,0,0,4
Product_684,Produce,14.64,No-Offer,No-Allergens,"Vegan, Low Sugar",Out of Stock,3.8,0,0,1,1,0,0,0,0,0,0,1,Good,7,4,2,2
Product_685,Personal Care,16.74,10% off,No-Allergens,None,Low Stock,5.0,0,0,0,0,1,0,0,0,0,0,1,Excellent,6,1,1,1
Product_686,Dairy,6.41,10% off,"Wheat, Soy",Low Sugar,Low Stock,3.5,0,0,1,0,0,0,0,0,1,1,0,Average,2,1,1,0
Product_687,Pantry,21.94,Buy 1 Get 1,No-Allergens,None,In Stock,4.8,0,0,0,0,1,0,0,0,0,0,1,Excellent,5,2,0,1
Product_688,Frozen Foods,13.08,Buy 1 Get 1,No-Allergens,None,Out of Stock,5.0,0,0,0,0,1,0,0,0,0,0,1,Excellent,3,2,2,1
Product_689,Personal Care,14.61,10% off,"None, Soy",None,In Stock,2.9,0,0,0,0,1,0,0,0,0,1,0,Poor,6,1,0,3
Product_690,Beverages,24.38,10% off,"Milk, None",None,In Stock,3.9,0,0,0,0,1,0,1,0,0,0,0,Good,1,1,0,2
Product_691,Personal Care,12.89,Clearance,No-Allergens,Keto,In Stock,4.4,1,0,0,0,0,0,0,0,0,0,1,Very Good,6,3,0,4
Product_692,Frozen Foods,6.12,$2 off,No-Allergens,Gluten-Free,Low Stock,3.8,0,1,0,0,0,0,0,0,0,0,1,Good,3,0,1,2
Product_693,Beverages,1.99,No-Offer,No-Allergens,None,In Stock,5.0,0,0,0,0,1,0,0,0,0,0,1,Excellent,1,4,0,1
Product_694,Meat,17.31,Buy 1 Get 1,"Soy, Wheat","Keto, Vegan",In Stock,4.2,1,0,0,1,0,0,0,0,1,1,0,Good,4,2,0,2
Product_695,Beverages,7.38,10% off,"Milk, Eggs",None,In Stock,3.9,0,0,0,0,1,1,1,0,0,0,0,Good,1,1,0,2
Product_696,Seafood,19.66,No-Offer,No-Allergens,None,Out of Stock,4.5,0,0,0,0,1,0,0,0,0,0,1,Very Good,8,4,2,4
Product_697,Snacks,21.55,No-Offer,No-Allergens,None,Low Stock,3.4,0,0,0,0,1,0,0,0,0,0,1,Average,9,4,1,0
Product_698,Pantry,15.91,Clearance,No-Allergens,None,In Stock,4.4,0,0,0,0,1,0,0,0,0,0,1,Very Good,5,3,0,4
Product_699,Pantry,12.17,$2 off,"None, Soy",Low Sugar,In Stock,2.9,0,0,1,0,0,0,0,0,0,1,0,Poor,5,0,0,3
Product_700,Dairy,16.42,Clearance,Milk,None,Low Stock,3.3,0,0,0,0,1,0,1,0,0,0,0,Average,2,3,1,0
Product_701,Frozen Foods,21.78,Buy 1 Get 1,No-Allergens,None,Low Stock,3.1,0,0,0,0,1,0,0,0,0,0,1,Average,3,2,1,0
Product_702,Bakery,3.45,No-Offer,No-Allergens,Low Sugar,Low Stock,3.6,0,0,1,0,0,0,0,0,0,0,1,Average,0,4,1,0
Product_703,Seafood,15.27,10% off,No-Allergens,None,In Stock,4.5,0,0,0,0,1,0,0,0,0,0,1,Very Good,8,1,0,4
Product_704,Dairy,20.97,No-Offer,No-Allergens,None,Low Stock,2.6,0,0,0,0,1,0,0,0,0,0,1,Poor,2,4,1,3
Product_705,Dairy,11.25,Buy 1 Get 1,No-Allergens,Low Sugar,In Stock,4.8,0,0,1,0,0,0,0,0,0,0,1,Excellent,2,2,0,1
Product_706,Seafood,14.85,10% off,No-Allergens,Gluten-Free,Low Stock,4.6,0,1,0,0,0,0,0,0,0,0,1,Very Good,8,1,1,4
Product_707,Dairy,10.05,No-Offer,No-Allergens,Keto,In Stock,3.4,1,0,0,0,0,0,0,0,0,0,1,Average,2,4,0,0
Product_708,Meat,10.71,$2 off,Eggs,None,In Stock,4.7,0,0,0,0,1,1,0,0,0,0,0,Excellent,4,0,0,1
Product_709,Dairy,23.24,Clearance,No-Allergens,None,In Stock,2.9,0,0,0,0,1,0,0,0,0,0,1,Poor,2,3,0,3
Product_710,Snacks,7.42,Clearance,No-Allergens,None,In Stock,4.4,0,0,0,0,1,0,0,0,0,0,1,Very Good,9,3,0,4
Product_711,Bakery,17.7,10% off,Eggs,Gluten-Free,In Stock,4.0,0,1,0,0,0,1,0,0,0,0,0,Good,0,1,0,2
Product_712,Dairy,11.95,Clearance,No-Allergens,"Keto, Low Sugar",Low Stock,2.7,1,0,1,0,0,0,0,0,0,0,1,Poor,2,3,1,3
Product_713,Pantry,18.6,Buy 1 Get 1,No-Allergens,None,Low Stock,3.7,0,0,0,0,1,0,0,0,0,0,1,Good,5,2,1,2
Product_714,Meat,15.72,No-Offer,No-Allergens,Gluten-Free,Out of Stock,2.8,0,1,0,0,0,0,0,0,0,0,1,Poor,4,4,2,3
Product_715,Dairy,16.09,Clearance,"None, Nuts",None,Low Stock,4.8,0,0,0,0,1,0,0,1,0,0,0,Excellent,2,3,1,1
Product_716,Seafood,3.79,$2 off,No-Allergens,None,In Stock,4.1,0,0,0,0,1,0,0,0,0,0,1,Good,8,0,0,2
Product_717,Bakery,11.58,10% off,No-Allergens,None,In Stock,4.6,0,0,0,0,1,0,0,0,0,0,1,Very Good,0,1,0,4
Product_718,Produce,7.83,No-Offer,No-Allergens,None,Low Stock,3.3,0,0,0,0,1,0,0,0,0,0,1,Average,7,4,1,0
Product_719,Bakery,17.01,Buy 1 Get 1,"Soy, Eggs",None,In Stock,3.6,0,0,0,0,1,1,0,0,0,1,0,Average,0,2,0,0
Product_720,Seafood,23.6,No-Offer,"Soy, Eggs","Gluten-Free, Low Sugar",In Stock,2.9,0,1,1,0,0,1,0,0,0,1,0,Poor,8,4,0,3
Product_721,Meat,6.16,Buy 1 Get 1,"Milk, Soy","Keto, Vegan",Low Stock,4.9,1,0,0,1,0,0,1,0,0,1,0,Excellent,4,2,1,1
Product_722,Produce,7.03,$2 off,No-Allergens,None,In Stock,3.5,0,0,0,0,1,0,0,0,0,0,1,Average,7,0,0,0
Product_723,Snacks,20.45,Clearance,No-Allergens,"None, Keto",In Stock,3.6,1,0,0,0,1,0,0,0,0,0,1,Average,9,3,0,0
Product_724,Meat,17.12,$2 off,Soy,None,In Stock,4.0,0,0,0,0,1,0,0,0,0,1,0,Good,4,0,0,2
Product_725,Meat,21.24,Clearance,No-Allergens,None,Low Stock,2.7,0,0,0,0,1,0,0,0,0,0,1,Poor,4,3,1,3
Product_726,Seafood,11.8,Buy 1 Get 1,No-Allergens,None,In Stock,3.4,0,0,0,0,1,0,0,0,0,0,1,Average,8,2,0,0
Product_727,Pantry,17.54,10% off,No-Allergens,None,In Stock,5.0,0,0,0,0,1,0,0,0,0,0,1,Excellent,5,1,0,1
Product_728,Personal Care,18.86,$2 off,Milk,None,Out of Stock,3.1,0,0,0,0,1,0,1,0,0,0,0,Average,6,0,2,0
Product_729,Seafood,11.78,No-Offer,No-Allergens,Vegan,In Stock,3.1,0,0,0,1,0,0,0,0,0,0,1,Average,8,4,0,0
Product_730,Snacks,22.02,$2 off,"Milk, Wheat",Gluten-Free,In Stock,2.6,0,1,0,0,0,0,1,0,1,0,0,Poor,9,0,0,3
Product_731,Beverages,7.1,$2 off,No-Allergens,None,In Stock,3.0,0,0,0,0,1,0,0,0,0,0,1,Poor,1,0,0,3
Product_732,Meat,10.14,$2 off,No-Allergens,"Keto, Gluten-Free",In Stock,3.7,1,1,0,0,0,0,0,0,0,0,1,Good,4,0,0,2
Product_733,Seafood,13.61,Buy 1 Get 1,Soy,None,In Stock,4.3,0,0,0,0,1,0,0,0,0,1,0,Very Good,8,2,0,4
Product_734,Pantry,18.57,Buy 1 Get 1,No-Allergens,None,In Stock,3.4,0,0,0,0,1,0,0,0,0,0,1,Average,5,2,0,0
Product_735,Frozen Foods,9.35,No-Offer,"Eggs, Soy",None,In Stock,2.6,0,0,0,0,1,1,0,0,0,1,0,Poor,3,4,0,3
Product_736,Meat,2.23,No-Offer,Nuts,None,In Stock,2.7,0,0,0,0,1,0,0,1,0,0,0,Poor,4,4,0,3
Product_737,Meat,10.2,$2 off,No-Allergens,None,In Stock,3.1,0,0,0,0,1,0,0,0,0,0,1,Average,4,0,0,0
Product_738,Beverages,20.79,Buy 1 Get 1,No-Allergens,None,In Stock,4.9,0,0,0,0,1,0,0,0,0,0,1,Excellent,1,2,0,1
Product_739,Produce,2.43,No-Offer,No-Allergens,None,Out of Stock,2.7,0,0,0,0,1,0,0,0,0,0,1,Poor,7,4,2,3
Product_740,Beverages,21.09,$2 off,No-Allergens,None,Out of Stock,3.3,0,0,0,0,1,0,0,0,0,0,1,Average,1,0,2,0
Product_741,Pantry,1.51,Buy 1 Get 1,"Wheat, Eggs","Low Sugar, Vegan",In Stock,3.7,0,0,1,1,0,1,0,0,1,0,0,Good,5,2,0,2
